,capital,entry_date,entry_price,exit_date,exit_price,exit_type,fee,mae,profit_loss,quantity,quantity_active,trade_direction,type_trade
148,527716.2499999998,2007-08-16 11:00:00,1394.26,2007-08-16 12:00:00,1403.49,ExitLong,14.0,-0.0012623183624288492,9216.0,1.0,5600.0,Long,Backtesting
149,545932.2499999998,2007-08-16 16:00:00,1377.76,2007-08-16 17:00:00,1395.99,ExitLong,14.0,-0.0023661595633491794,18216.0,1.0,5600.0,Long,Backtesting
150,538803.2,2007-08-17 04:00:00,1421.01,2007-08-17 05:00:00,1413.89495,StopLoss,14.0,0,-7129.049999999814,1.0,5600.0,Long,Backtesting
151,531744.1499999999,2007-08-17 06:00:00,1407.01,2007-08-17 07:00:00,1399.96495,StopLoss,14.0,0,-7059.050000000047,1.0,5600.0,Long,Backtesting
152,524376.3499999999,2007-08-23 13:00:00,1468.76,2007-08-23 15:00:00,1461.4062,StopLoss,14.0,0,-7367.800000000047,1.0,5600.0,Long,Backtesting
153,535842.3499999999,2007-09-04 07:00:00,1469.51,2007-09-04 13:00:00,1480.99,ExitLong,14.0,-0.000687303931242389,11466.0,1.0,5600.0,Long,Backtesting
154,528392.0499999998,2007-09-05 03:00:00,1485.26,2007-09-05 11:00:00,1477.8237,StopLoss,14.0,0,-7450.300000000047,1.0,5600.0,Long,Backtesting
155,520895.49999999977,2007-09-13 21:00:00,1494.51,2007-09-14 12:00:00,1487.02745,StopLoss,14.0,0,-7496.550000000047,1.0,5600.0,Long,Backtesting
156,513402.6999999997,2007-09-17 01:00:00,1493.76,2007-09-17 09:00:00,1486.2812,StopLoss,14.0,0,-7492.800000000047,1.0,5600.0,Long,Backtesting
157,521868.6999999997,2007-09-20 19:00:00,1531.26,2007-09-21 11:00:00,1539.74,ExitLong,14.0,-0.0018024372085733154,8466.0,1.0,5600.0,Long,Backtesting
158,514178.3999999997,2007-09-21 20:00:00,1533.26,2007-09-25 07:00:00,1525.5837,StopLoss,14.0,0,-7690.300000000047,1.0,5600.0,Long,Backtesting
159,526894.3999999997,2007-09-28 08:00:00,1540.26,2007-10-01 15:00:00,1552.99,ExitLong,14.0,-0.004713489930271542,12716.0,1.0,5600.0,Long,Backtesting
160,536860.3999999997,2007-10-08 15:00:00,1561.76,2007-10-09 18:00:00,1571.74,ExitLong,14.0,-0.001287009527712324,9966.0,1.0,5600.0,Long,Backtesting
161,545076.3999999997,2007-10-10 14:00:00,1569.01,2007-10-11 05:00:00,1577.24,ExitLong,14.0,-0.0023964155741518223,8216.0,1.0,5600.0,Long,Backtesting
162,554542.3999999997,2007-10-11 20:00:00,1565.01,2007-10-12 20:00:00,1574.49,ExitLong,14.0,-0.0038402310528367067,9466.0,1.0,5600.0,Long,Backtesting
163,546737.0999999996,2007-10-15 16:00:00,1556.26,2007-10-16 14:00:00,1548.4687,StopLoss,14.0,0,-7805.300000000047,1.0,5600.0,Long,Backtesting
164,539003.0499999998,2007-10-19 02:00:00,1542.01,2007-10-19 14:00:00,1534.28995,StopLoss,14.0,0,-7734.049999999814,1.0,5600.0,Long,Backtesting
165,531471.4999999998,2007-10-21 22:00:00,1501.51,2007-10-22 00:00:00,1493.99245,StopLoss,14.0,0,-7531.550000000047,1.0,5600.0,Long,Backtesting
166,542937.4999999998,2007-10-22 01:00:00,1493.26,2007-10-22 13:00:00,1504.74,ExitLong,14.0,-0.0005089535646839449,11466.0,1.0,5600.0,Long,Backtesting
167,535439.6999999997,2007-11-07 19:00:00,1494.76,2007-11-07 20:00:00,1487.2762,StopLoss,14.0,0,-7497.800000000047,1.0,5600.0,Long,Backtesting
168,528038.1499999999,2007-11-07 21:00:00,1475.51,2007-11-07 22:00:00,1468.12245,StopLoss,14.0,0,-7401.549999999814,1.0,5600.0,Long,Backtesting
169,520707.84999999986,2007-11-09 11:00:00,1461.26,2007-11-09 16:00:00,1453.9437,StopLoss,14.0,0,-7330.300000000047,1.0,5600.0,Long,Backtesting
170,513296.30000000005,2007-11-15 01:00:00,1477.51,2007-11-15 10:00:00,1470.11245,StopLoss,14.0,0,-7411.549999999814,1.0,5600.0,Long,Backtesting
171,505984.75,2007-11-19 05:00:00,1457.51,2007-11-19 11:00:00,1450.21245,StopLoss,14.0,0,-7311.550000000047,1.0,5600.0,Long,Backtesting
172,498496.94999999995,2007-12-14 11:00:00,1492.76,2007-12-14 19:00:00,1485.2862,StopLoss,14.0,0,-7487.800000000047,1.0,5600.0,Long,Backtesting
173,491084.1499999999,2007-12-14 21:00:00,1477.76,2007-12-17 06:00:00,1470.3612,StopLoss,14.0,0,-7412.800000000047,1.0,5600.0,Long,Backtesting
174,483593.84999999986,2007-12-27 17:00:00,1493.26,2007-12-27 20:00:00,1485.7837,StopLoss,14.0,0,-7490.300000000047,1.0,5600.0,Long,Backtesting
175,476192.30000000005,2007-12-31 16:00:00,1475.51,2008-01-02 15:00:00,1468.12245,StopLoss,14.0,0,-7401.549999999814,1.0,5600.0,Long,Backtesting
176,468869.5,2008-01-02 16:00:00,1459.76,2008-01-02 18:00:00,1452.4512,StopLoss,14.0,0,-7322.800000000047,1.0,5600.0,Long,Backtesting
177,461566.69999999995,2008-01-03 11:00:00,1455.76,2008-01-04 13:00:00,1448.4712,StopLoss,14.0,0,-7302.800000000047,1.0,5600.0,Long,Backtesting
178,454401.3999999999,2008-01-04 15:00:00,1428.26,2008-01-04 19:00:00,1421.1087,StopLoss,14.0,0,-7165.300000000047,1.0,5600.0,Long,Backtesting
179,447301.09999999986,2008-01-11 03:00:00,1415.26,2008-01-11 11:00:00,1408.1737,StopLoss,14.0,0,-7100.300000000047,1.0,5600.0,Long,Backtesting
180,440200.7999999998,2008-01-15 04:00:00,1415.26,2008-01-15 12:00:00,1408.1737,StopLoss,14.0,0,-7100.300000000047,1.0,5600.0,Long,Backtesting
181,449166.7999999998,2008-01-17 12:00:00,1374.76,2008-01-17 13:00:00,1383.74,ExitLong,14.0,-0.004189822223515383,8966.0,1.0,5600.0,Long,Backtesting
182,442682.75,2008-01-21 08:00:00,1292.01,2008-01-21 10:00:00,1285.53995,StopLoss,14.0,0,-6484.049999999814,1.0,5600.0,Long,Backtesting
183,436236.19999999995,2008-01-23 12:00:00,1284.51,2008-01-23 13:00:00,1278.07745,StopLoss,14.0,0,-6446.550000000047,1.0,5600.0,Long,Backtesting
184,443452.19999999995,2008-01-30 06:00:00,1355.51,2008-01-30 15:00:00,1362.74,ExitLong,14.0,-0.0018517015735775022,7216.0,1.0,5600.0,Long,Backtesting
185,436524.3999999999,2008-02-04 20:00:00,1380.76,2008-02-05 12:00:00,1373.8462,StopLoss,14.0,0,-6927.800000000047,1.0,5600.0,Long,Backtesting
186,443240.3999999999,2008-02-08 13:00:00,1331.26,2008-02-08 15:00:00,1337.99,ExitLong,14.0,-0.0030121839460360844,6716.0,1.0,5600.0,Long,Backtesting
187,450956.3999999999,2008-02-11 03:00:00,1324.26,2008-02-11 10:00:00,1331.99,ExitLong,14.0,-0.002461752223883562,7716.0,1.0,5600.0,Long,Backtesting
188,444153.59999999986,2008-02-14 18:00:00,1355.76,2008-02-14 19:00:00,1348.9712,StopLoss,14.0,0,-6802.800000000047,1.0,5600.0,Long,Backtesting
189,451619.59999999986,2008-02-14 20:00:00,1349.01,2008-02-15 08:00:00,1356.49,ExitLong,14.0,-0.0016753026293355733,7466.0,1.0,5600.0,Long,Backtesting
190,460585.59999999986,2008-02-15 13:00:00,1341.26,2008-02-15 20:00:00,1350.24,ExitLong,14.0,-0.0031761179786171656,8966.0,1.0,5600.0,Long,Backtesting
191,475551.59999999986,2008-02-25 14:00:00,1348.01,2008-02-25 15:00:00,1362.99,ExitLong,14.0,-0.001305628296526029,14966.0,1.0,5600.0,Long,Backtesting
192,468872.5499999998,2008-03-06 08:00:00,1331.01,2008-03-06 13:00:00,1324.34495,StopLoss,14.0,0,-6679.050000000047,1.0,5600.0,Long,Backtesting
193,462259.74999999977,2008-03-06 16:00:00,1317.76,2008-03-06 20:00:00,1311.1612,StopLoss,14.0,0,-6612.800000000047,1.0,5600.0,Long,Backtesting
194,468725.74999999977,2008-03-10 21:00:00,1273.51,2008-03-11 01:00:00,1279.99,ExitLong,14.0,-0.00020416015578994529,6466.0,1.0,5600.0,Long,Backtesting
195,461964.1999999997,2008-03-26 00:00:00,1347.51,2008-03-26 14:00:00,1340.76245,StopLoss,14.0,0,-6761.550000000047,1.0,5600.0,Long,Backtesting
196,469180.1999999997,2008-04-08 02:00:00,1367.01,2008-04-08 23:00:00,1374.24,ExitLong,14.0,-0.0034820520698458646,7216.0,1.0,5600.0,Long,Backtesting
197,462316.1499999997,2008-04-09 04:00:00,1368.01,2008-04-09 14:00:00,1361.15995,StopLoss,14.0,0,-6864.050000000047,1.0,5600.0,Long,Backtesting
198,455464.5999999996,2008-04-17 07:00:00,1365.51,2008-04-17 15:00:00,1358.67245,StopLoss,14.0,0,-6851.550000000047,1.0,5600.0,Long,Backtesting
199,465930.5999999996,2008-04-18 01:00:00,1372.26,2008-04-18 10:00:00,1382.74,ExitLong,14.0,-0.001646918222494298,10466.0,1.0,5600.0,Long,Backtesting
200,473646.5999999996,2008-04-24 10:00:00,1369.51,2008-04-24 12:00:00,1377.24,ExitLong,14.0,-0.0011025841359317834,7716.0,1.0,5600.0,Long,Backtesting
201,486362.5999999996,2008-04-25 16:00:00,1386.51,2008-04-25 19:00:00,1399.24,ExitLong,14.0,-0.0016299918500407573,12716.0,1.0,5600.0,Long,Backtesting
202,479376.0499999996,2008-04-30 07:00:00,1392.51,2008-04-30 19:00:00,1385.53745,StopLoss,14.0,0,-6986.550000000047,1.0,5600.0,Long,Backtesting
203,472323.24999999953,2008-05-06 10:00:00,1405.76,2008-05-06 13:00:00,1398.7212,StopLoss,14.0,0,-7052.800000000047,1.0,5600.0,Long,Backtesting
204,465219.1999999995,2008-05-07 05:00:00,1416.01,2008-05-07 17:00:00,1408.91995,StopLoss,14.0,0,-7104.050000000047,1.0,5600.0,Long,Backtesting
205,458060.14999999944,2008-05-19 19:00:00,1427.01,2008-05-20 12:00:00,1419.86495,StopLoss,14.0,0,-7159.050000000047,1.0,5600.0,Long,Backtesting
206,465526.14999999944,2008-05-22 11:00:00,1390.76,2008-05-22 17:00:00,1398.24,ExitLong,14.0,-0.00036670597371224467,7466.0,1.0,5600.0,Long,Backtesting
207,458564.5999999994,2008-05-23 08:00:00,1387.51,2008-05-23 14:00:00,1380.56245,StopLoss,14.0,0,-6961.550000000047,1.0,5600.0,Long,Backtesting
208,469780.5999999994,2008-05-23 16:00:00,1373.76,2008-05-27 18:00:00,1384.99,ExitLong,14.0,-0.00237304914977865,11216.0,1.0,5600.0,Long,Backtesting
209,462762.79999999935,2008-05-29 20:00:00,1398.76,2008-06-02 08:00:00,1391.7562,StopLoss,14.0,0,-7017.800000000047,1.0,5600.0,Long,Backtesting
210,455818.7499999993,2008-06-06 14:00:00,1384.01,2008-06-06 15:00:00,1377.07995,StopLoss,14.0,0,-6944.050000000047,1.0,5600.0,Long,Backtesting
211,448900.94999999925,2008-06-06 16:00:00,1378.76,2008-06-06 18:00:00,1371.8562,StopLoss,14.0,0,-6917.800000000047,1.0,5600.0,Long,Backtesting
212,456116.94999999925,2008-06-06 19:00:00,1360.51,2008-06-09 16:00:00,1367.74,ExitLong,14.0,-0.002212405642001869,7216.0,1.0,5600.0,Long,Backtesting
213,449335.3999999992,2008-06-17 22:00:00,1351.51,2008-06-18 11:00:00,1344.74245,StopLoss,14.0,0,-6781.550000000047,1.0,5600.0,Long,Backtesting
214,442751.34999999916,2008-06-24 09:00:00,1312.01,2008-06-24 14:00:00,1305.43995,StopLoss,14.0,0,-6584.050000000047,1.0,5600.0,Long,Backtesting
215,450967.34999999916,2008-07-07 17:00:00,1245.01,2008-07-07 19:00:00,1253.24,ExitLong,14.0,-0.0034216592637810184,8216.0,1.0,5600.0,Long,Backtesting
216,444712.04999999935,2008-07-08 02:00:00,1246.26,2008-07-08 07:00:00,1240.0187,StopLoss,14.0,0,-6255.299999999814,1.0,5600.0,Long,Backtesting
217,453928.04999999935,2008-07-09 19:00:00,1246.26,2008-07-10 11:00:00,1255.49,ExitLong,14.0,-0.001412225378331966,9216.0,1.0,5600.0,Long,Backtesting
218,447855.2499999993,2008-07-16 09:00:00,1209.76,2008-07-16 10:00:00,1203.7012,StopLoss,14.0,0,-6072.800000000047,1.0,5600.0,Long,Backtesting
219,441431.19999999925,2008-07-23 12:00:00,1280.01,2008-07-24 14:00:00,1273.59995,StopLoss,14.0,0,-6424.050000000047,1.0,5600.0,Long,Backtesting
220,435070.8999999992,2008-07-24 16:00:00,1267.26,2008-07-24 18:00:00,1260.9137,StopLoss,14.0,0,-6360.300000000047,1.0,5600.0,Long,Backtesting
221,442786.8999999992,2008-07-24 19:00:00,1253.51,2008-07-25 14:00:00,1261.24,ExitLong,14.0,-0.003398457132372301,7716.0,1.0,5600.0,Long,Backtesting
222,436350.34999999916,2008-07-31 02:00:00,1282.51,2008-07-31 12:00:00,1276.08745,StopLoss,14.0,0,-6436.550000000047,1.0,5600.0,Long,Backtesting
223,430033.79999999935,2008-08-04 02:00:00,1258.51,2008-08-04 13:00:00,1252.20745,StopLoss,14.0,0,-6316.549999999814,1.0,5600.0,Long,Backtesting
224,423593.4999999993,2008-08-06 23:00:00,1283.26,2008-08-07 13:00:00,1276.8337,StopLoss,14.0,0,-6440.300000000047,1.0,5600.0,Long,Backtesting
225,435059.4999999993,2008-08-13 15:00:00,1276.51,2008-08-13 17:00:00,1287.99,ExitLong,14.0,-0.001574605761020309,11466.0,1.0,5600.0,Long,Backtesting
226,428640.44999999925,2008-08-18 18:00:00,1279.01,2008-08-19 12:00:00,1272.60495,StopLoss,14.0,0,-6419.050000000047,1.0,5600.0,Long,Backtesting
227,439606.44999999925,2008-08-20 13:00:00,1264.01,2008-08-20 14:00:00,1274.99,ExitLong,14.0,-0.0027768767652154303,10966.0,1.0,5600.0,Long,Backtesting
228,446072.44999999925,2008-08-25 16:00:00,1268.26,2008-08-27 12:00:00,1274.74,ExitLong,14.0,-0.00454165549650698,6466.0,1.0,5600.0,Long,Backtesting
229,439565.8999999992,2008-08-28 23:00:00,1296.51,2008-08-29 14:00:00,1290.01745,StopLoss,14.0,0,-6506.550000000047,1.0,5600.0,Long,Backtesting
230,433141.84999999916,2008-09-02 17:00:00,1280.01,2008-09-02 18:00:00,1273.59995,StopLoss,14.0,0,-6424.050000000047,1.0,5600.0,Long,Backtesting
231,426769.0499999991,2008-09-04 09:00:00,1269.76,2008-09-04 13:00:00,1263.4012,StopLoss,14.0,0,-6372.800000000047,1.0,5600.0,Long,Backtesting
232,420477.49999999907,2008-09-04 14:00:00,1253.51,2008-09-04 16:00:00,1247.23245,StopLoss,14.0,0,-6291.550000000047,1.0,5600.0,Long,Backtesting
233,414232.19999999925,2008-09-04 17:00:00,1244.26,2008-09-04 18:00:00,1238.0287,StopLoss,14.0,0,-6245.299999999814,1.0,5600.0,Long,Backtesting
234,408023.1499999992,2008-09-04 19:00:00,1237.01,2008-09-04 22:00:00,1230.81495,StopLoss,14.0,0,-6209.050000000047,1.0,5600.0,Long,Backtesting
235,416239.1499999992,2008-09-09 04:00:00,1263.01,2008-09-09 08:00:00,1271.24,ExitLong,14.0,-0.001195556646424012,8216.0,1.0,5600.0,Long,Backtesting
236,426205.1499999992,2008-09-12 13:00:00,1240.01,2008-09-12 15:00:00,1249.99,ExitLong,14.0,-0.0044435125523181185,9966.0,1.0,5600.0,Long,Backtesting
237,420299.84999999916,2008-09-17 15:00:00,1176.26,2008-09-17 16:00:00,1170.3687,StopLoss,14.0,0,-5905.300000000047,1.0,5600.0,Long,Backtesting
238,414272.0499999991,2008-09-29 04:00:00,1200.76,2008-09-29 07:00:00,1194.7462,StopLoss,14.0,0,-6027.800000000047,1.0,5600.0,Long,Backtesting
239,408291.74999999907,2008-09-29 08:00:00,1191.26,2008-09-29 13:00:00,1185.2937,StopLoss,14.0,0,-5980.300000000047,1.0,5600.0,Long,Backtesting
240,402581.449999999,2008-09-29 18:00:00,1137.26,2008-09-29 19:00:00,1131.5637,StopLoss,14.0,0,-5710.300000000047,1.0,5600.0,Long,Backtesting
241,408547.449999999,2008-09-29 20:00:00,1115.26,2008-09-29 22:00:00,1121.24,ExitLong,14.0,-0.0029230851998637286,5966.0,1.0,5600.0,Long,Backtesting
242,403855.899999999,2008-10-13 11:00:00,933.51,2008-10-13 12:00:00,928.83245,StopLoss,14.0,0,-4691.550000000047,1.0,5600.0,Long,Backtesting
243,408821.899999999,2008-10-15 14:00:00,953.26,2008-10-15 15:00:00,958.24,ExitLong,14.0,-0.002895327612613574,4966.0,1.0,5600.0,Long,Backtesting
244,423037.899999999,2008-10-17 09:00:00,910.01,2008-10-17 10:00:00,924.24,ExitLong,14.0,-0.0022087669366270823,14216.0,1.0,5600.0,Long,Backtesting
245,434003.899999999,2008-10-22 05:00:00,944.76,2008-10-22 07:00:00,955.74,ExitLong,14.0,-0.007684491299377649,10966.0,1.0,5600.0,Long,Backtesting
246,445969.899999999,2008-10-22 19:00:00,894.76,2008-10-22 20:00:00,906.74,ExitLong,14.0,-0.024878179623586183,11966.0,1.0,5600.0,Long,Backtesting
247,451685.899999999,2008-10-27 22:00:00,829.76,2008-10-27 23:00:00,835.49,ExitLong,14.0,-0.0030249710759737702,5716.0,1.0,5600.0,Long,Backtesting
248,457401.899999999,2008-11-04 01:00:00,965.01,2008-11-04 05:00:00,970.74,ExitLong,14.0,-0.0010466212785359419,5716.0,1.0,5600.0,Long,Backtesting
249,467617.899999999,2008-11-05 09:00:00,984.76,2008-11-05 11:00:00,994.99,ExitLong,14.0,-0.0035643202404647134,10216.0,1.0,5600.0,Long,Backtesting
250,463028.8499999989,2008-11-06 17:00:00,913.01,2008-11-06 18:00:00,908.43495,StopLoss,14.0,0,-4589.050000000047,1.0,5600.0,Long,Backtesting
251,458296.0499999989,2008-11-10 14:00:00,941.76,2008-11-10 15:00:00,937.0412,StopLoss,14.0,0,-4732.800000000047,1.0,5600.0,Long,Backtesting
252,453654.49999999884,2008-11-10 16:00:00,923.51,2008-11-10 17:00:00,918.88245,StopLoss,14.0,0,-4641.550000000047,1.0,5600.0,Long,Backtesting
253,467370.49999999884,2008-11-17 13:00:00,852.26,2008-11-17 14:00:00,865.99,ExitLong,14.0,-0.0017717597916129257,13716.0,1.0,5600.0,Long,Backtesting
254,473586.49999999884,2008-11-19 02:00:00,856.26,2008-11-19 05:00:00,862.49,ExitLong,14.0,-0.003223320019620224,6216.0,1.0,5600.0,Long,Backtesting
255,469401.1999999989,2008-11-19 19:00:00,832.26,2008-11-19 20:00:00,828.0887,StopLoss,14.0,0,-4185.29999999993,1.0,5600.0,Long,Backtesting
256,465197.14999999886,2008-11-26 12:00:00,836.01,2008-11-26 13:00:00,831.81995,StopLoss,14.0,0,-4204.050000000047,1.0,5600.0,Long,Backtesting
257,460803.0999999988,2008-12-01 10:00:00,874.01,2008-12-01 12:00:00,869.62995,StopLoss,14.0,0,-4394.050000000047,1.0,5600.0,Long,Backtesting
258,456562.79999999877,2008-12-03 01:00:00,843.26,2008-12-03 08:00:00,839.0337,StopLoss,14.0,0,-4240.300000000047,1.0,5600.0,Long,Backtesting
259,452377.49999999884,2008-12-05 13:00:00,832.26,2008-12-05 14:00:00,828.0887,StopLoss,14.0,0,-4185.29999999993,1.0,5600.0,Long,Backtesting
260,448220.9499999988,2008-12-05 15:00:00,826.51,2008-12-05 16:00:00,822.36745,StopLoss,14.0,0,-4156.550000000047,1.0,5600.0,Long,Backtesting
261,443905.64999999886,2008-12-11 22:00:00,858.26,2008-12-12 00:00:00,853.9587,StopLoss,14.0,0,-4315.29999999993,1.0,5600.0,Long,Backtesting
262,439372.8499999989,2008-12-17 04:00:00,901.76,2008-12-17 08:00:00,897.2412,StopLoss,14.0,0,-4532.79999999993,1.0,5600.0,Long,Backtesting
263,434890.0499999989,2008-12-18 19:00:00,891.76,2008-12-18 20:00:00,887.2912,StopLoss,14.0,0,-4482.800000000047,1.0,5600.0,Long,Backtesting
264,430534.74999999884,2008-12-26 16:00:00,866.26,2008-12-29 02:00:00,861.9187,StopLoss,14.0,0,-4355.300000000047,1.0,5600.0,Long,Backtesting
265,426178.1999999989,2008-12-29 14:00:00,866.51,2008-12-29 15:00:00,862.16745,StopLoss,14.0,0,-4356.54999999993,1.0,5600.0,Long,Backtesting
266,421857.899999999,2008-12-29 16:00:00,859.26,2008-12-29 18:00:00,854.9537,StopLoss,14.0,0,-4320.29999999993,1.0,5600.0,Long,Backtesting
267,426823.899999999,2009-01-07 15:00:00,911.76,2009-01-07 16:00:00,916.74,ExitLong,14.0,-0.0024787224708257005,4966.0,1.0,5600.0,Long,Backtesting
268,422297.3499999989,2009-01-08 07:00:00,900.51,2009-01-08 12:00:00,895.99745,StopLoss,14.0,0,-4526.550000000047,1.0,5600.0,Long,Backtesting
269,418088.2999999989,2009-01-14 15:00:00,837.01,2009-01-14 16:00:00,832.81495,StopLoss,14.0,0,-4209.050000000047,1.0,5600.0,Long,Backtesting
270,413891.74999999884,2009-01-16 16:00:00,834.51,2009-01-16 17:00:00,830.32745,StopLoss,14.0,0,-4196.550000000047,1.0,5600.0,Long,Backtesting
271,409678.9499999988,2009-01-19 15:00:00,837.76,2009-01-20 00:00:00,833.5612,StopLoss,14.0,0,-4212.800000000047,1.0,5600.0,Long,Backtesting
272,419644.9499999988,2009-02-02 09:00:00,808.26,2009-02-02 15:00:00,818.24,ExitLong,14.0,-0.0024868235468784583,9966.0,1.0,5600.0,Long,Backtesting
273,425860.9499999988,2009-02-09 04:00:00,856.26,2009-02-09 13:00:00,862.49,ExitLong,14.0,-0.004099222198864827,6216.0,1.0,5600.0,Long,Backtesting
274,421729.39999999886,2009-02-12 10:00:00,821.51,2009-02-12 14:00:00,817.39245,StopLoss,14.0,0,-4131.54999999993,1.0,5600.0,Long,Backtesting
275,417636.5999999988,2009-02-15 23:00:00,813.76,2009-02-16 16:00:00,809.6812,StopLoss,14.0,0,-4092.8000000000466,1.0,5600.0,Long,Backtesting
276,413766.29999999877,2009-02-20 08:00:00,769.26,2009-02-20 09:00:00,765.4037,StopLoss,14.0,0,-3870.3000000000466,1.0,5600.0,Long,Backtesting
277,409909.74999999884,2009-02-20 10:00:00,766.51,2009-02-20 14:00:00,762.66745,StopLoss,14.0,0,-3856.54999999993,1.0,5600.0,Long,Backtesting
278,406128.1999999988,2009-02-26 22:00:00,751.51,2009-02-27 05:00:00,747.74245,StopLoss,14.0,0,-3781.5500000000466,1.0,5600.0,Long,Backtesting
279,402470.39999999886,2009-03-01 23:00:00,726.76,2009-03-02 03:00:00,723.1162,StopLoss,14.0,0,-3657.79999999993,1.0,5600.0,Long,Backtesting
280,398965.0999999988,2009-03-05 12:00:00,696.26,2009-03-05 13:00:00,692.7687,StopLoss,14.0,0,-3505.3000000000466,1.0,5600.0,Long,Backtesting
281,403431.0999999988,2009-03-09 20:00:00,674.51,2009-03-10 01:00:00,678.99,ExitLong,14.0,-0.0018680227127840787,4466.0,1.0,5600.0,Long,Backtesting
282,399692.04999999877,2009-03-13 15:00:00,743.01,2009-03-13 16:00:00,739.28495,StopLoss,14.0,0,-3739.0500000000466,1.0,5600.0,Long,Backtesting
283,395809.24999999884,2009-03-18 01:00:00,771.76,2009-03-18 13:00:00,767.8912,StopLoss,14.0,0,-3882.79999999993,1.0,5600.0,Long,Backtesting
284,405025.24999999884,2009-03-19 01:00:00,785.51,2009-03-19 11:00:00,794.74,ExitLong,14.0,-0.0025588471184325723,9216.0,1.0,5600.0,Long,Backtesting
285,401114.9499999988,2009-03-19 22:00:00,777.26,2009-03-20 05:00:00,773.3637,StopLoss,14.0,0,-3910.3000000000466,1.0,5600.0,Long,Backtesting
286,396998.39999999886,2009-03-27 12:00:00,818.51,2009-03-27 13:00:00,814.40745,StopLoss,14.0,0,-4116.54999999993,1.0,5600.0,Long,Backtesting
287,393004.3499999988,2009-03-30 07:00:00,794.01,2009-03-30 13:00:00,790.02995,StopLoss,14.0,0,-3994.0500000000466,1.0,5600.0,Long,Backtesting
288,389066.54999999877,2009-03-30 16:00:00,782.76,2009-03-30 17:00:00,778.8362,StopLoss,14.0,0,-3937.8000000000466,1.0,5600.0,Long,Backtesting
289,395532.54999999877,2009-03-30 18:00:00,777.51,2009-03-30 19:00:00,783.99,ExitLong,14.0,-0.0025851757533664754,6466.0,1.0,5600.0,Long,Backtesting
290,399748.54999999877,2009-04-06 15:00:00,820.51,2009-04-06 17:00:00,824.74,ExitLong,14.0,-0.002145007373462793,4216.0,1.0,5600.0,Long,Backtesting
291,406464.54999999877,2009-04-17 08:00:00,855.51,2009-04-17 10:00:00,862.24,ExitLong,14.0,-0.002057252399153664,6716.0,1.0,5600.0,Long,Backtesting
292,402140.4999999987,2009-04-20 01:00:00,860.01,2009-04-20 09:00:00,855.69995,StopLoss,14.0,0,-4324.050000000047,1.0,5600.0,Long,Backtesting
293,397925.1999999988,2009-04-20 14:00:00,838.26,2009-04-20 17:00:00,834.0587,StopLoss,14.0,0,-4215.29999999993,1.0,5600.0,Long,Backtesting
294,393686.14999999874,2009-04-22 01:00:00,843.01,2009-04-22 07:00:00,838.78495,StopLoss,14.0,0,-4239.050000000047,1.0,5600.0,Long,Backtesting
295,402152.14999999874,2009-04-30 05:00:00,874.01,2009-04-30 07:00:00,882.49,ExitLong,14.0,-0.0017276690198052558,8466.0,1.0,5600.0,Long,Backtesting
296,397671.8499999987,2009-05-13 13:00:00,891.26,2009-05-13 15:00:00,886.7937,StopLoss,14.0,0,-4480.300000000047,1.0,5600.0,Long,Backtesting
297,393226.54999999877,2009-05-13 16:00:00,884.26,2009-05-14 12:00:00,879.8287,StopLoss,14.0,0,-4445.29999999993,1.0,5600.0,Long,Backtesting
298,397942.54999999877,2009-05-27 19:00:00,891.26,2009-05-28 09:00:00,895.99,ExitLong,14.0,-0.0030967394475237553,4716.0,1.0,5600.0,Long,Backtesting
