,capital,entry_date,entry_price,exit_date,exit_price,exit_type,fee,mae,profit_loss,quantity,quantity_active,trade_direction,type_trade
299,403658.54999999877,2009-05-28 22:00:00,903.76,2009-05-29 06:00:00,909.49,ExitLong,14.0,-0.0008409312206780761,5716.0,1.0,5600.0,Long,Backtesting
300,413374.54999999877,2009-06-08 09:00:00,928.76,2009-06-08 19:00:00,938.49,ExitLong,14.0,-0.003510056419311791,9716.0,1.0,5600.0,Long,Backtesting
301,418090.54999999877,2009-06-09 22:00:00,938.26,2009-06-10 03:00:00,942.99,ExitLong,14.0,-0.0010764606825399703,4716.0,1.0,5600.0,Long,Backtesting
302,413376.4999999987,2009-06-10 15:00:00,938.01,2009-06-10 17:00:00,933.30995,StopLoss,14.0,0,-4714.050000000047,1.0,5600.0,Long,Backtesting
303,408666.1999999988,2009-06-11 22:00:00,937.26,2009-06-12 12:00:00,932.5637,StopLoss,14.0,0,-4710.29999999993,1.0,5600.0,Long,Backtesting
304,414132.1999999988,2009-06-17 21:00:00,905.76,2009-06-18 14:00:00,911.24,ExitLong,14.0,-0.0030471648118707284,5466.0,1.0,5600.0,Long,Backtesting
305,409563.14999999886,2009-06-22 08:00:00,909.01,2009-06-22 13:00:00,904.45495,StopLoss,14.0,0,-4569.04999999993,1.0,5600.0,Long,Backtesting
306,405054.0999999988,2009-06-22 14:00:00,897.01,2009-06-22 15:00:00,892.51495,StopLoss,14.0,0,-4509.050000000047,1.0,5600.0,Long,Backtesting
307,415270.0999999988,2009-06-24 19:00:00,896.01,2009-06-25 04:00:00,906.24,ExitLong,14.0,-0.005033425966228022,10216.0,1.0,5600.0,Long,Backtesting
308,410751.04999999877,2009-06-25 09:00:00,899.01,2009-06-25 12:00:00,894.50495,StopLoss,14.0,0,-4519.050000000047,1.0,5600.0,Long,Backtesting
309,406144.49999999884,2009-07-02 05:00:00,916.51,2009-07-02 12:00:00,911.91745,StopLoss,14.0,0,-4606.54999999993,1.0,5600.0,Long,Backtesting
310,401672.9499999989,2009-07-05 22:00:00,889.51,2009-07-06 01:00:00,885.05245,StopLoss,14.0,0,-4471.54999999993,1.0,5600.0,Long,Backtesting
311,397180.149999999,2009-07-07 01:00:00,893.76,2009-07-07 13:00:00,889.2812,StopLoss,14.0,0,-4492.79999999993,1.0,5600.0,Long,Backtesting
312,392729.84999999905,2009-07-07 15:00:00,885.26,2009-07-07 18:00:00,880.8237,StopLoss,14.0,0,-4450.29999999993,1.0,5600.0,Long,Backtesting
313,388317.0499999991,2009-07-08 14:00:00,877.76,2009-07-08 15:00:00,873.3612,StopLoss,14.0,0,-4412.79999999993,1.0,5600.0,Long,Backtesting
314,396283.0499999991,2009-07-08 16:00:00,868.76,2009-07-08 19:00:00,876.74,ExitLong,14.0,-0.0040402412634099605,7966.0,1.0,5600.0,Long,Backtesting
315,391503.9999999992,2009-07-22 00:00:00,951.01,2009-07-22 08:00:00,946.24495,StopLoss,14.0,0,-4779.04999999993,1.0,5600.0,Long,Backtesting
316,397219.9999999992,2009-07-24 14:00:00,963.51,2009-07-24 15:00:00,969.24,ExitLong,14.0,-0.001048250666832673,5716.0,1.0,5600.0,Long,Backtesting
317,402435.9999999992,2009-07-28 11:00:00,972.51,2009-07-28 13:00:00,977.74,ExitLong,14.0,-0.0010385497321364623,5216.0,1.0,5600.0,Long,Backtesting
318,397394.44999999914,2009-08-05 01:00:00,1003.51,2009-08-05 13:00:00,998.48245,StopLoss,14.0,0,-5041.550000000047,1.0,5600.0,Long,Backtesting
319,405110.44999999914,2009-08-05 14:00:00,993.76,2009-08-05 18:00:00,1001.49,ExitLong,14.0,-0.0025257607470616783,7716.0,1.0,5600.0,Long,Backtesting
320,400072.6499999992,2009-08-11 12:00:00,1002.76,2009-08-11 13:00:00,997.7362,StopLoss,14.0,0,-5037.79999999993,1.0,5600.0,Long,Backtesting
321,395074.8499999993,2009-08-11 14:00:00,994.76,2009-08-12 07:00:00,989.7762,StopLoss,14.0,0,-4997.79999999993,1.0,5600.0,Long,Backtesting
322,390060.79999999923,2009-08-17 04:00:00,998.01,2009-08-17 07:00:00,993.00995,StopLoss,14.0,0,-5014.050000000047,1.0,5600.0,Long,Backtesting
323,385114.2499999992,2009-08-17 08:00:00,984.51,2009-08-17 13:00:00,979.57745,StopLoss,14.0,0,-4946.550000000047,1.0,5600.0,Long,Backtesting
324,379961.44999999925,2009-08-24 17:00:00,1025.76,2009-08-25 02:00:00,1020.6212,StopLoss,14.0,0,-5152.79999999993,1.0,5600.0,Long,Backtesting
325,374803.6499999993,2009-08-25 19:00:00,1026.76,2009-08-26 13:00:00,1021.6162,StopLoss,14.0,0,-5157.79999999993,1.0,5600.0,Long,Backtesting
326,369644.5999999994,2009-08-28 15:00:00,1027.01,2009-08-31 03:00:00,1021.86495,StopLoss,14.0,0,-5159.04999999993,1.0,5600.0,Long,Backtesting
327,375110.5999999994,2009-09-04 03:00:00,1001.01,2009-09-04 08:00:00,1006.49,ExitLong,14.0,-0.0010089809292613827,5466.0,1.0,5600.0,Long,Backtesting
328,381326.5999999994,2009-09-08 00:00:00,1019.51,2009-09-08 07:00:00,1025.74,ExitLong,14.0,-0.0009906719894851035,6216.0,1.0,5600.0,Long,Backtesting
329,376123.79999999946,2009-09-11 17:00:00,1035.76,2009-09-14 00:00:00,1030.5712,StopLoss,14.0,0,-5202.79999999993,1.0,5600.0,Long,Backtesting
330,383089.79999999946,2009-09-14 01:00:00,1027.01,2009-09-14 13:00:00,1033.99,ExitLong,14.0,-0.001470287533714365,6966.0,1.0,5600.0,Long,Backtesting
331,377770.7499999994,2009-09-20 22:00:00,1059.01,2009-09-21 08:00:00,1053.70495,StopLoss,14.0,0,-5319.050000000047,1.0,5600.0,Long,Backtesting
332,384736.7499999994,2009-09-21 09:00:00,1053.26,2009-09-21 15:00:00,1060.24,ExitLong,14.0,-0.0016710024115602629,6966.0,1.0,5600.0,Long,Backtesting
333,390202.7499999994,2009-09-24 04:00:00,1052.76,2009-09-24 06:00:00,1058.24,ExitLong,14.0,-0.00048444089821042535,5466.0,1.0,5600.0,Long,Backtesting
334,395668.7499999994,2009-09-24 16:00:00,1043.76,2009-09-25 04:00:00,1049.24,ExitLong,14.0,-0.002644286042768451,5466.0,1.0,5600.0,Long,Backtesting
335,401134.7499999994,2009-10-07 12:00:00,1045.76,2009-10-07 14:00:00,1051.24,ExitLong,14.0,-0.0004876835985312411,5466.0,1.0,5600.0,Long,Backtesting
336,406350.7499999994,2009-10-09 02:00:00,1062.51,2009-10-09 20:00:00,1067.74,ExitLong,14.0,-0.003774082126285827,5216.0,1.0,5600.0,Long,Backtesting
337,400979.1999999994,2009-10-13 01:00:00,1069.51,2009-10-13 14:00:00,1064.15245,StopLoss,14.0,0,-5371.550000000047,1.0,5600.0,Long,Backtesting
338,409445.1999999994,2009-10-18 22:00:00,1080.01,2009-10-19 07:00:00,1088.49,ExitLong,14.0,-0.0034814492458402624,8466.0,1.0,5600.0,Long,Backtesting
339,418411.1999999994,2009-10-21 10:00:00,1083.76,2009-10-21 13:00:00,1092.74,ExitLong,14.0,-0.0027773676828818372,8966.0,1.0,5600.0,Long,Backtesting
340,413000.89999999956,2009-10-21 21:00:00,1077.26,2009-10-22 14:00:00,1071.8637,StopLoss,14.0,0,-5410.299999999814,1.0,5600.0,Long,Backtesting
341,421216.89999999956,2009-11-03 09:00:00,1029.26,2009-11-03 14:00:00,1037.49,ExitLong,14.0,-0.0026815381924878423,8216.0,1.0,5600.0,Long,Backtesting
342,427682.89999999956,2009-11-12 04:00:00,1092.51,2009-11-12 14:00:00,1098.99,ExitLong,14.0,-0.0032127852376637733,6466.0,1.0,5600.0,Long,Backtesting
343,422128.8499999995,2009-11-16 22:00:00,1106.01,2009-11-17 15:00:00,1100.46995,StopLoss,14.0,0,-5554.050000000047,1.0,5600.0,Long,Backtesting
344,416574.79999999946,2009-11-19 02:00:00,1106.01,2009-11-19 11:00:00,1100.46995,StopLoss,14.0,0,-5554.050000000047,1.0,5600.0,Long,Backtesting
345,411033.2499999994,2009-11-23 19:00:00,1103.51,2009-11-24 14:00:00,1097.98245,StopLoss,14.0,0,-5541.550000000047,1.0,5600.0,Long,Backtesting
346,405494.1999999994,2009-11-26 07:00:00,1103.01,2009-11-26 08:00:00,1097.48495,StopLoss,14.0,0,-5539.050000000047,1.0,5600.0,Long,Backtesting
347,399991.3999999993,2009-11-26 09:00:00,1095.76,2009-11-26 14:00:00,1090.2712,StopLoss,14.0,0,-5502.800000000047,1.0,5600.0,Long,Backtesting
348,407457.3999999993,2009-11-27 07:00:00,1068.51,2009-11-27 08:00:00,1075.99,ExitLong,14.0,-0.0014131828433987526,7466.0,1.0,5600.0,Long,Backtesting
349,421173.3999999993,2009-12-03 21:00:00,1096.76,2009-12-04 13:00:00,1110.49,ExitLong,14.0,-0.00046500601772492267,13716.0,1.0,5600.0,Long,Backtesting
350,415620.5999999993,2009-12-07 06:00:00,1105.76,2009-12-07 08:00:00,1100.2212,StopLoss,14.0,0,-5552.800000000047,1.0,5600.0,Long,Backtesting
351,410132.79999999923,2009-12-08 14:00:00,1092.76,2009-12-09 14:00:00,1087.2862,StopLoss,14.0,0,-5487.800000000047,1.0,5600.0,Long,Backtesting
352,404574.9999999994,2009-12-15 08:00:00,1106.76,2009-12-15 20:00:00,1101.2162,StopLoss,14.0,0,-5557.799999999814,1.0,5600.0,Long,Backtesting
353,399025.9499999994,2009-12-16 20:00:00,1105.01,2009-12-17 07:00:00,1099.47495,StopLoss,14.0,0,-5549.050000000047,1.0,5600.0,Long,Backtesting
354,405241.9499999994,2009-12-23 15:00:00,1114.01,2009-12-24 14:00:00,1120.24,ExitLong,14.0,-0.0024775361082934877,6216.0,1.0,5600.0,Long,Backtesting
355,412207.9499999994,2009-12-28 19:00:00,1120.51,2009-12-29 11:00:00,1127.49,ExitLong,14.0,-0.0009013752666197083,6966.0,1.0,5600.0,Long,Backtesting
356,406568.8999999993,2009-12-29 16:00:00,1123.01,2009-12-30 09:00:00,1117.38495,StopLoss,14.0,0,-5639.050000000047,1.0,5600.0,Long,Backtesting
357,400944.8499999993,2009-12-31 15:00:00,1120.01,2009-12-31 20:00:00,1114.39995,StopLoss,14.0,0,-5624.050000000047,1.0,5600.0,Long,Backtesting
358,406910.8499999993,2010-01-15 17:00:00,1129.01,2010-01-18 07:00:00,1134.99,ExitLong,14.0,-0.00133745493839732,5966.0,1.0,5600.0,Long,Backtesting
359,413876.8499999993,2010-01-19 11:00:00,1130.51,2010-01-19 14:00:00,1137.49,ExitLong,14.0,-0.0037682108075116627,6966.0,1.0,5600.0,Long,Backtesting
360,420342.8499999993,2010-01-20 16:00:00,1128.01,2010-01-20 20:00:00,1134.49,ExitLong,14.0,-0.0024467868192658004,6466.0,1.0,5600.0,Long,Backtesting
361,414833.79999999923,2010-01-22 19:00:00,1097.01,2010-01-22 20:00:00,1091.51495,StopLoss,14.0,0,-5509.050000000047,1.0,5600.0,Long,Backtesting
362,421549.79999999923,2010-02-02 05:00:00,1084.01,2010-02-02 10:00:00,1090.74,ExitLong,14.0,-0.0018542264370254857,6716.0,1.0,5600.0,Long,Backtesting
363,416083.2499999992,2010-02-04 10:00:00,1088.51,2010-02-04 14:00:00,1083.05745,StopLoss,14.0,0,-5466.550000000047,1.0,5600.0,Long,Backtesting
364,410722.94999999914,2010-02-04 17:00:00,1067.26,2010-02-04 20:00:00,1061.9137,StopLoss,14.0,0,-5360.300000000047,1.0,5600.0,Long,Backtesting
365,417188.94999999914,2010-02-10 22:00:00,1064.01,2010-02-11 07:00:00,1070.49,ExitLong,14.0,-0.0007142790011371858,6466.0,1.0,5600.0,Long,Backtesting
366,423154.94999999914,2010-02-18 13:00:00,1094.26,2010-02-18 14:00:00,1100.24,ExitLong,14.0,-0.0011514630892109912,5966.0,1.0,5600.0,Long,Backtesting
367,428870.94999999914,2010-02-22 16:00:00,1105.01,2010-02-23 07:00:00,1110.74,ExitLong,14.0,-0.0006877765812074443,5716.0,1.0,5600.0,Long,Backtesting
368,434836.94999999914,2010-02-23 18:00:00,1092.01,2010-02-24 03:00:00,1097.99,ExitLong,14.0,-0.0016117068525013378,5966.0,1.0,5600.0,Long,Backtesting
369,429324.1499999991,2010-02-25 03:00:00,1097.76,2010-02-25 13:00:00,1092.2612,StopLoss,14.0,0,-5512.800000000047,1.0,5600.0,Long,Backtesting
370,436790.1499999991,2010-02-25 14:00:00,1087.51,2010-02-25 18:00:00,1094.99,ExitLong,14.0,-0.0027677906410056297,7466.0,1.0,5600.0,Long,Backtesting
371,443506.1499999991,2010-03-01 12:00:00,1104.76,2010-03-01 15:00:00,1111.49,ExitLong,14.0,-0.00023534523335388968,6716.0,1.0,5600.0,Long,Backtesting
372,449472.1499999991,2010-03-04 05:00:00,1114.51,2010-03-04 13:00:00,1120.49,ExitLong,14.0,-0.0004576002009851754,5966.0,1.0,5600.0,Long,Backtesting
373,455438.1499999991,2010-03-08 10:00:00,1135.51,2010-03-09 16:00:00,1141.49,ExitLong,14.0,-0.00353145282736389,5966.0,1.0,5600.0,Long,Backtesting
374,461404.1499999991,2010-03-15 01:00:00,1141.01,2010-03-15 21:00:00,1146.99,ExitLong,14.0,-0.003952638451897861,5966.0,1.0,5600.0,Long,Backtesting
375,455591.34999999905,2010-03-18 07:00:00,1157.76,2010-03-19 19:00:00,1151.9612,StopLoss,14.0,0,-5812.800000000047,1.0,5600.0,Long,Backtesting
376,462307.34999999905,2010-03-25 20:00:00,1160.26,2010-03-26 14:00:00,1166.99,ExitLong,14.0,-0.0017323703307878802,6716.0,1.0,5600.0,Long,Backtesting
377,456447.049999999,2010-03-29 12:00:00,1167.26,2010-03-31 13:00:00,1161.4137,StopLoss,14.0,0,-5860.300000000047,1.0,5600.0,Long,Backtesting
378,463913.049999999,2010-04-02 01:00:00,1171.26,2010-04-02 13:00:00,1178.74,ExitLong,14.0,-0.000862319211789031,7466.0,1.0,5600.0,Long,Backtesting
379,472879.049999999,2010-04-05 04:00:00,1178.01,2010-04-06 18:00:00,1186.99,ExitLong,14.0,-0.0029796011918404863,8966.0,1.0,5600.0,Long,Backtesting
380,466896.24999999895,2010-04-12 12:00:00,1191.76,2010-04-13 14:00:00,1185.7912,StopLoss,14.0,0,-5982.800000000047,1.0,5600.0,Long,Backtesting
381,460934.6999999989,2010-04-16 15:00:00,1187.51,2010-04-19 11:00:00,1181.56245,StopLoss,14.0,0,-5961.550000000047,1.0,5600.0,Long,Backtesting
382,454871.89999999886,2010-04-26 20:00:00,1207.76,2010-04-27 13:00:00,1201.7112,StopLoss,14.0,0,-6062.800000000047,1.0,5600.0,Long,Backtesting
383,448839.0999999988,2010-04-30 01:00:00,1201.76,2010-04-30 14:00:00,1195.7412,StopLoss,14.0,0,-6032.800000000047,1.0,5600.0,Long,Backtesting
384,442863.79999999877,2010-05-04 11:00:00,1190.26,2010-05-04 13:00:00,1184.2987,StopLoss,14.0,0,-5975.300000000047,1.0,5600.0,Long,Backtesting
385,436984.74999999895,2010-05-04 14:00:00,1171.01,2010-05-04 19:00:00,1165.14495,StopLoss,14.0,0,-5879.049999999814,1.0,5600.0,Long,Backtesting
386,431214.4499999989,2010-05-11 05:00:00,1149.26,2010-05-11 06:00:00,1143.5037,StopLoss,14.0,0,-5770.300000000047,1.0,5600.0,Long,Backtesting
387,437930.4499999989,2010-05-11 22:00:00,1146.51,2010-05-12 07:00:00,1153.24,ExitLong,14.0,-0.004805889176718869,6716.0,1.0,5600.0,Long,Backtesting
388,442896.4499999989,2010-05-14 15:00:00,1128.76,2010-05-14 20:00:00,1133.74,ExitLong,14.0,-0.004438498883730824,4966.0,1.0,5600.0,Long,Backtesting
389,454112.4499999989,2010-05-17 16:00:00,1117.51,2010-05-17 18:00:00,1128.74,ExitLong,14.0,-0.004259469713917552,11216.0,1.0,5600.0,Long,Backtesting
390,448497.14999999886,2010-05-18 18:00:00,1118.26,2010-05-18 21:00:00,1112.6587,StopLoss,14.0,0,-5615.300000000047,1.0,5600.0,Long,Backtesting
391,443160.5999999988,2010-05-21 12:00:00,1062.51,2010-05-21 13:00:00,1057.18745,StopLoss,14.0,0,-5336.550000000047,1.0,5600.0,Long,Backtesting
392,437806.54999999877,2010-05-24 22:00:00,1066.01,2010-05-25 00:00:00,1060.66995,StopLoss,14.0,0,-5354.050000000047,1.0,5600.0,Long,Backtesting
393,432377.4999999987,2010-06-04 12:00:00,1081.01,2010-06-04 16:00:00,1075.59495,StopLoss,14.0,0,-5429.050000000047,1.0,5600.0,Long,Backtesting
394,426990.9499999987,2010-06-04 17:00:00,1072.51,2010-06-04 18:00:00,1067.13745,StopLoss,14.0,0,-5386.550000000047,1.0,5600.0,Long,Backtesting
395,421654.3999999986,2010-06-04 19:00:00,1062.51,2010-06-06 22:00:00,1057.18745,StopLoss,14.0,0,-5336.550000000047,1.0,5600.0,Long,Backtesting
396,416357.8499999988,2010-06-09 20:00:00,1054.51,2010-06-09 22:00:00,1049.22745,StopLoss,14.0,0,-5296.549999999814,1.0,5600.0,Long,Backtesting
397,410800.049999999,2010-06-16 00:00:00,1106.76,2010-06-16 12:00:00,1101.2162,StopLoss,14.0,0,-5557.799999999814,1.0,5600.0,Long,Backtesting
398,417266.049999999,2010-06-16 22:00:00,1107.26,2010-06-17 09:00:00,1113.74,ExitLong,14.0,-0.003395769737911558,6466.0,1.0,5600.0,Long,Backtesting
399,411816.99999999895,2010-06-23 21:00:00,1085.01,2010-06-24 08:00:00,1079.57495,StopLoss,14.0,0,-5449.050000000047,1.0,5600.0,Long,Backtesting
400,406475.4499999989,2010-06-29 05:00:00,1063.51,2010-06-29 07:00:00,1058.18245,StopLoss,14.0,0,-5341.550000000047,1.0,5600.0,Long,Backtesting
401,401246.39999999886,2010-06-29 16:00:00,1041.01,2010-06-29 19:00:00,1035.79495,StopLoss,14.0,0,-5229.050000000047,1.0,5600.0,Long,Backtesting
402,407212.39999999886,2010-06-29 20:00:00,1034.01,2010-06-30 05:00:00,1039.99,ExitLong,14.0,-0.0012185568804943259,5966.0,1.0,5600.0,Long,Backtesting
403,415428.39999999886,2010-07-08 08:00:00,1055.76,2010-07-08 12:00:00,1063.99,ExitLong,14.0,-0.0007198605743730102,8216.0,1.0,5600.0,Long,Backtesting
404,421394.39999999886,2010-07-13 04:00:00,1074.76,2010-07-13 08:00:00,1080.74,ExitLong,14.0,-0.0016375749004429174,5966.0,1.0,5600.0,Long,Backtesting
405,427110.39999999886,2010-07-15 06:00:00,1089.51,2010-07-15 10:00:00,1095.24,ExitLong,14.0,-0.002303787941368096,5716.0,1.0,5600.0,Long,Backtesting
406,433826.39999999886,2010-07-16 19:00:00,1061.01,2010-07-19 08:00:00,1067.74,ExitLong,14.0,-0.0018944213532389176,6716.0,1.0,5600.0,Long,Backtesting
407,428254.8499999988,2010-07-27 15:00:00,1109.51,2010-07-28 14:00:00,1103.95245,StopLoss,14.0,0,-5571.550000000047,1.0,5600.0,Long,Backtesting
408,422704.54999999877,2010-07-28 15:00:00,1105.26,2010-07-28 19:00:00,1099.7237,StopLoss,14.0,0,-5550.300000000047,1.0,5600.0,Long,Backtesting
409,428670.54999999877,2010-07-28 20:00:00,1102.51,2010-07-29 08:00:00,1108.49,ExitLong,14.0,-0.001369602089776989,5966.0,1.0,5600.0,Long,Backtesting
410,435136.54999999877,2010-08-04 05:00:00,1115.01,2010-08-04 13:00:00,1121.49,ExitLong,14.0,-0.0024753141227432662,6466.0,1.0,5600.0,Long,Backtesting
411,429496.24999999895,2010-08-06 00:00:00,1123.26,2010-08-06 12:00:00,1117.6337,StopLoss,14.0,0,-5640.299999999814,1.0,5600.0,Long,Backtesting
412,423863.4499999989,2010-08-10 02:00:00,1121.76,2010-08-10 12:00:00,1116.1412,StopLoss,14.0,0,-5632.800000000047,1.0,5600.0,Long,Backtesting
413,418293.14999999886,2010-08-11 06:00:00,1109.26,2010-08-11 10:00:00,1103.7037,StopLoss,14.0,0,-5570.300000000047,1.0,5600.0,Long,Backtesting
414,412832.8499999988,2010-08-11 16:00:00,1087.26,2010-08-11 20:00:00,1081.8137,StopLoss,14.0,0,-5460.300000000047,1.0,5600.0,Long,Backtesting
415,420798.8499999988,2010-08-17 21:00:00,1089.01,2010-08-18 17:00:00,1096.99,ExitLong,14.0,-0.0048300750222679545,7966.0,1.0,5600.0,Long,Backtesting
416,415337.29999999877,2010-08-18 21:00:00,1087.51,2010-08-19 14:00:00,1082.06245,StopLoss,14.0,0,-5461.550000000047,1.0,5600.0,Long,Backtesting
417,409963.2499999987,2010-08-19 15:00:00,1070.01,2010-08-20 10:00:00,1064.64995,StopLoss,14.0,0,-5374.050000000047,1.0,5600.0,Long,Backtesting
418,418179.2499999987,2010-08-26 18:00:00,1044.26,2010-08-27 12:00:00,1052.49,ExitLong,14.0,-0.002403615957711658,8216.0,1.0,5600.0,Long,Backtesting
419,412840.1999999989,2010-08-30 10:00:00,1063.01,2010-08-30 14:00:00,1057.68495,StopLoss,14.0,0,-5339.049999999814,1.0,5600.0,Long,Backtesting
420,407307.39999999886,2010-09-07 06:00:00,1101.76,2010-09-07 08:00:00,1096.2412,StopLoss,14.0,0,-5532.800000000047,1.0,5600.0,Long,Backtesting
421,413523.39999999886,2010-09-09 03:00:00,1092.26,2010-09-09 09:00:00,1098.49,ExitLong,14.0,-0.0002380385622470227,6216.0,1.0,5600.0,Long,Backtesting
422,419489.39999999886,2010-09-17 13:00:00,1120.01,2010-09-20 09:00:00,1125.99,ExitLong,14.0,-0.0026874760046785573,5966.0,1.0,5600.0,Long,Backtesting
423,413791.5999999988,2010-09-21 03:00:00,1134.76,2010-09-22 08:00:00,1129.0762,StopLoss,14.0,0,-5697.800000000047,1.0,5600.0,Long,Backtesting
424,419757.5999999988,2010-10-04 16:00:00,1129.01,2010-10-04 20:00:00,1134.99,ExitLong,14.0,-0.001780320812038827,5966.0,1.0,5600.0,Long,Backtesting
425,413929.799999999,2010-10-11 05:00:00,1160.76,2010-10-12 03:00:00,1154.9462,StopLoss,14.0,0,-5827.799999999814,1.0,5600.0,Long,Backtesting
426,408051.99999999895,2010-10-18 01:00:00,1170.76,2010-10-18 08:00:00,1164.8962,StopLoss,14.0,0,-5877.800000000047,1.0,5600.0,Long,Backtesting
427,402142.9499999989,2010-10-27 04:00:00,1177.01,2010-10-27 14:00:00,1171.11495,StopLoss,14.0,0,-5909.050000000047,1.0,5600.0,Long,Backtesting
428,408358.9499999989,2010-10-28 16:00:00,1175.01,2010-10-29 17:00:00,1181.24,ExitLong,14.0,-0.0025616803261249155,6216.0,1.0,5600.0,Long,Backtesting
429,415574.9499999989,2010-11-09 00:00:00,1216.01,2010-11-09 11:00:00,1223.24,ExitLong,14.0,-0.001036175689344665,7216.0,1.0,5600.0,Long,Backtesting
430,409523.39999999886,2010-11-11 14:00:00,1205.51,2010-11-12 05:00:00,1199.47245,StopLoss,14.0,0,-6051.550000000047,1.0,5600.0,Long,Backtesting
431,403531.8499999988,2010-11-15 22:00:00,1193.51,2010-11-16 11:00:00,1187.53245,StopLoss,14.0,0,-5991.550000000047,1.0,5600.0,Long,Backtesting
432,397535.29999999877,2010-11-19 03:00:00,1194.51,2010-11-19 14:00:00,1188.52745,StopLoss,14.0,0,-5996.550000000047,1.0,5600.0,Long,Backtesting
433,391516.2499999987,2010-11-22 11:00:00,1199.01,2010-11-22 13:00:00,1193.00495,StopLoss,14.0,0,-6019.050000000047,1.0,5600.0,Long,Backtesting
434,385525.9499999987,2010-11-23 03:00:00,1193.26,2010-11-23 06:00:00,1187.2837,StopLoss,14.0,0,-5990.300000000047,1.0,5600.0,Long,Backtesting
435,379591.8999999986,2010-11-30 05:00:00,1182.01,2010-11-30 13:00:00,1176.08995,StopLoss,14.0,0,-5934.050000000047,1.0,5600.0,Long,Backtesting
436,373300.3499999986,2010-12-23 09:00:00,1253.51,2010-12-26 23:00:00,1247.23245,StopLoss,14.0,0,-6291.550000000047,1.0,5600.0,Long,Backtesting
437,380016.3499999986,2010-12-28 22:00:00,1253.76,2011-01-03 06:00:00,1260.49,ExitLong,14.0,-0.0033977794793261795,6716.0,1.0,5600.0,Long,Backtesting
438,373666.04999999853,2011-01-03 22:00:00,1265.26,2011-01-04 17:00:00,1258.9237,StopLoss,14.0,0,-6350.300000000047,1.0,5600.0,Long,Backtesting
439,367295.7499999987,2011-01-06 16:00:00,1269.26,2011-01-07 16:00:00,1262.9037,StopLoss,14.0,0,-6370.299999999814,1.0,5600.0,Long,Backtesting
440,360861.6999999987,2011-01-14 02:00:00,1282.01,2011-01-14 12:00:00,1275.58995,StopLoss,14.0,0,-6434.050000000047,1.0,5600.0,Long,Backtesting
441,354423.8999999986,2011-01-19 16:00:00,1282.76,2011-01-19 19:00:00,1276.3362,StopLoss,14.0,0,-6437.800000000047,1.0,5600.0,Long,Backtesting
442,348052.3499999986,2011-01-28 21:00:00,1269.51,2011-01-30 23:00:00,1263.15245,StopLoss,14.0,0,-6371.550000000047,1.0,5600.0,Long,Backtesting
443,341434.54999999853,2011-02-09 03:00:00,1318.76,2011-02-09 19:00:00,1312.1562,StopLoss,14.0,0,-6617.800000000047,1.0,5600.0,Long,Backtesting
444,348150.54999999853,2011-02-14 10:00:00,1325.76,2011-02-16 08:00:00,1332.49,ExitLong,14.0,-0.0026475380159304285,6716.0,1.0,5600.0,Long,Backtesting
445,341491.4999999985,2011-02-21 23:00:00,1327.01,2011-02-22 08:00:00,1320.36495,StopLoss,14.0,0,-6659.050000000047,1.0,5600.0,Long,Backtesting
446,334816.19999999844,2011-03-01 12:00:00,1330.26,2011-03-01 15:00:00,1323.5987,StopLoss,14.0,0,-6675.300000000047,1.0,5600.0,Long,Backtesting
447,328217.1499999986,2011-03-01 17:00:00,1315.01,2011-03-01 19:00:00,1308.42495,StopLoss,14.0,0,-6599.049999999814,1.0,5600.0,Long,Backtesting
448,321664.3499999986,2011-03-01 20:00:00,1305.76,2011-03-01 21:00:00,1299.2212,StopLoss,14.0,0,-6552.800000000047,1.0,5600.0,Long,Backtesting
